algorithm,timestamp,keys_in_memory
SLIDING,1382.600000000087,882
SLIDING,1383.000000000087,881
SLIDING,1383.6000000000872,856
SLIDING,1384.0000000000873,808
SLIDING,1384.6000000000874,733
TUMBLING,1385.0,717
SLIDING,1385.0000000000875,701
SLIDING,1385.6000000000877,695
SLIDING,1386.0000000000878,700
SLIDING,1386.600000000088,698
SLIDING,1387.000000000088,698
SLIDING,1387.6000000000881,699
SLIDING,1388.0000000000882,706
SLIDING,1388.6000000000884,699
SLIDING,1389.0000000000884,692
SLIDING,1389.6000000000886,699
SLIDING,1390.0000000000887,711
TUMBLING,1390.0,726
SLIDING,1390.6000000000888,791
SLIDING,1391.000000000089,839
SLIDING,1391.600000000089,884
SLIDING,1392.0000000000891,895
SLIDING,1392.6000000000893,916
SLIDING,1393.0000000000894,899
SLIDING,1393.6000000000895,857
SLIDING,1394.0000000000896,809
SLIDING,1394.6000000000897,732
SLIDING,1395.0000000000898,695
TUMBLING,1395.0,708
SLIDING,1395.60000000009,699
SLIDING,1396.00000000009,693
SLIDING,1396.6000000000902,697
SLIDING,1397.0000000000903,689
SLIDING,1397.6000000000904,686
SLIDING,1398.0000000000905,701
SLIDING,1398.6000000000906,709
SLIDING,1399.0000000000907,721
SLIDING,1399.6000000000909,703
TUMBLING,1400.0,712
SLIDING,1400.000000000091,696
SLIDING,1400.600000000091,788
SLIDING,1401.0000000000912,828
SLIDING,1401.6000000000913,891
SLIDING,1402.0000000000914,904
SLIDING,1402.6000000000915,895
SLIDING,1403.0000000000916,880
SLIDING,1403.6000000000918,838
SLIDING,1404.0000000000919,797
SLIDING,1404.600000000092,723
TUMBLING,1405.0,704
SLIDING,1405.000000000092,688
SLIDING,1405.6000000000922,689
SLIDING,1406.0000000000923,687
SLIDING,1406.6000000000925,691
SLIDING,1407.0000000000925,698
SLIDING,1407.6000000000927,709
SLIDING,1408.0000000000928,708
SLIDING,1408.600000000093,701
SLIDING,1409.000000000093,710
SLIDING,1409.6000000000931,707
TUMBLING,1410.0,719
SLIDING,1410.0000000000932,707
SLIDING,1410.6000000000934,796
SLIDING,1411.0000000000935,840
SLIDING,1411.6000000000936,879
SLIDING,1412.0000000000937,896
SLIDING,1412.6000000000938,886
SLIDING,1413.000000000094,889
SLIDING,1413.600000000094,847
SLIDING,1414.0000000000941,811
SLIDING,1414.6000000000943,720
TUMBLING,1415.0,709
SLIDING,1415.0000000000944,691
SLIDING,1415.6000000000945,680
SLIDING,1416.0000000000946,689
SLIDING,1416.6000000000947,686
SLIDING,1417.0000000000948,685
SLIDING,1417.600000000095,693
SLIDING,1418.000000000095,697
SLIDING,1418.6000000000952,696
SLIDING,1419.0000000000953,693
SLIDING,1419.6000000000954,692
TUMBLING,1420.0,703
SLIDING,1420.0000000000955,694
SLIDING,1420.6000000000956,776
SLIDING,1421.0000000000957,817
SLIDING,1421.6000000000959,860
SLIDING,1422.000000000096,878
SLIDING,1422.600000000096,903
SLIDING,1423.0000000000962,883
SLIDING,1423.6000000000963,853
SLIDING,1424.0000000000964,813
SLIDING,1424.6000000000965,733
SLIDING,1425.0000000000966,700
TUMBLING,1425.0,714
SLIDING,1425.6000000000968,696
SLIDING,1426.0000000000969,683
SLIDING,1426.600000000097,684
SLIDING,1427.000000000097,687
SLIDING,1427.6000000000972,694
SLIDING,1428.0000000000973,699
SLIDING,1428.6000000000975,691
SLIDING,1429.0000000000975,695
SLIDING,1429.6000000000977,689
SLIDING,1430.0000000000978,689
TUMBLING,1430.0,703
SLIDING,1430.600000000098,778
SLIDING,1431.000000000098,825
SLIDING,1431.6000000000981,867
SLIDING,1432.0000000000982,887
SLIDING,1432.6000000000984,894
SLIDING,1433.0000000000985,888
SLIDING,1433.6000000000986,859
SLIDING,1434.0000000000987,818
SLIDING,1434.6000000000988,741
SLIDING,1435.000000000099,708
TUMBLING,1435.0,722
SLIDING,1435.600000000099,702
SLIDING,1436.0000000000991,707
SLIDING,1436.6000000000993,707
SLIDING,1437.0000000000994,708
SLIDING,1437.6000000000995,702
SLIDING,1438.0000000000996,697
SLIDING,1438.6000000000997,704
SLIDING,1439.0000000000998,715
SLIDING,1439.6000000001,720
TUMBLING,1440.0,733
SLIDING,1440.0000000001,723
SLIDING,1440.6000000001002,812
SLIDING,1441.0000000001003,853
SLIDING,1441.6000000001004,897
SLIDING,1442.0000000001005,908
SLIDING,1442.6000000001006,918
SLIDING,1443.0000000001007,904
SLIDING,1443.6000000001009,866
SLIDING,1444.000000000101,835
SLIDING,1444.600000000101,749
TUMBLING,1445.0,727
SLIDING,1445.0000000001012,706
SLIDING,1445.6000000001013,698
SLIDING,1446.0000000001014,696
SLIDING,1446.6000000001015,702
SLIDING,1447.0000000001016,698
SLIDING,1447.6000000001018,693
SLIDING,1448.0000000001019,689
SLIDING,1448.600000000102,679
SLIDING,1449.000000000102,674
SLIDING,1449.6000000001022,674
TUMBLING,1450.0,689
SLIDING,1450.0000000001023,677
SLIDING,1450.6000000001025,779
SLIDING,1451.0000000001025,830
SLIDING,1451.6000000001027,876
SLIDING,1452.0000000001028,897
SLIDING,1452.600000000103,902
SLIDING,1453.000000000103,895
SLIDING,1453.6000000001031,858
SLIDING,1454.0000000001032,825
SLIDING,1454.6000000001034,746
TUMBLING,1455.0,724
SLIDING,1455.0000000001035,703
SLIDING,1455.6000000001036,694
SLIDING,1456.0000000001037,694
SLIDING,1456.6000000001038,700
SLIDING,1457.000000000104,697
SLIDING,1457.600000000104,692
SLIDING,1458.0000000001041,696
SLIDING,1458.6000000001043,690
SLIDING,1459.0000000001044,695
SLIDING,1459.6000000001045,697
TUMBLING,1460.0,706
SLIDING,1460.0000000001046,691
SLIDING,1460.6000000001047,784
SLIDING,1461.0000000001048,840
SLIDING,1461.600000000105,895
SLIDING,1462.000000000105,918
SLIDING,1462.6000000001052,922
SLIDING,1463.0000000001053,915
SLIDING,1463.6000000001054,867
SLIDING,1464.0000000001055,814
SLIDING,1464.6000000001056,733
TUMBLING,1465.0,713
SLIDING,1465.0000000001057,702
SLIDING,1465.6000000001059,709
SLIDING,1466.000000000106,700
SLIDING,1466.600000000106,707
SLIDING,1467.0000000001062,705
SLIDING,1467.6000000001063,709
SLIDING,1468.0000000001064,696
SLIDING,1468.6000000001065,697
SLIDING,1469.0000000001066,701
SLIDING,1469.6000000001068,690
TUMBLING,1470.0,712
SLIDING,1470.0000000001069,695
SLIDING,1470.600000000107,793
SLIDING,1471.000000000107,837
SLIDING,1471.6000000001072,888
SLIDING,1472.0000000001073,904
SLIDING,1472.6000000001075,917
SLIDING,1473.0000000001075,910
SLIDING,1473.6000000001077,858
SLIDING,1474.0000000001078,810
SLIDING,1474.600000000108,736
TUMBLING,1475.0,723
SLIDING,1475.000000000108,707
SLIDING,1475.6000000001081,708
SLIDING,1476.0000000001082,695
SLIDING,1476.6000000001084,697
SLIDING,1477.0000000001085,707
SLIDING,1477.6000000001086,704
SLIDING,1478.0000000001087,707
SLIDING,1478.6000000001088,709
SLIDING,1479.000000000109,705
SLIDING,1479.600000000109,696
SLIDING,1480.0000000001091,695
TUMBLING,1480.0,706
SLIDING,1480.6000000001093,787
SLIDING,1481.0000000001094,823
SLIDING,1481.6000000001095,862
SLIDING,1482.0000000001096,886
SLIDING,1482.6000000001097,884
SLIDING,1483.0000000001098,872
SLIDING,1483.60000000011,836
SLIDING,1484.00000000011,806
SLIDING,1484.6000000001102,724
SLIDING,1485.0000000001103,698
TUMBLING,1485.0,711
SLIDING,1485.6000000001104,702
SLIDING,1486.0000000001105,696
SLIDING,1486.6000000001106,696
SLIDING,1487.0000000001107,690
SLIDING,1487.6000000001109,690
SLIDING,1488.000000000111,691
SLIDING,1488.600000000111,677
SLIDING,1489.0000000001112,688
SLIDING,1489.6000000001113,683
TUMBLING,1490.0,696
SLIDING,1490.0000000001114,681
SLIDING,1490.6000000001115,774
SLIDING,1491.0000000001116,811
SLIDING,1491.6000000001118,862
SLIDING,1492.0000000001119,874
SLIDING,1492.600000000112,886
SLIDING,1493.000000000112,886
SLIDING,1493.6000000001122,849
SLIDING,1494.0000000001123,811
SLIDING,1494.6000000001125,724
TUMBLING,1495.0,713
SLIDING,1495.0000000001125,698
SLIDING,1495.6000000001127,707
SLIDING,1496.0000000001128,707
SLIDING,1496.600000000113,704
SLIDING,1497.000000000113,696
SLIDING,1497.6000000001131,694
SLIDING,1498.0000000001132,701
SLIDING,1498.6000000001134,705
SLIDING,1499.0000000001135,700
SLIDING,1499.6000000001136,698
TUMBLING,1500.0,714
SLIDING,1500.0000000001137,697
SLIDING,1500.6000000001138,788
SLIDING,1501.000000000114,835
SLIDING,1501.600000000114,879
SLIDING,1502.0000000001141,887
SLIDING,1502.6000000001143,892
SLIDING,1503.0000000001144,884
SLIDING,1503.6000000001145,856
SLIDING,1504.0000000001146,812
SLIDING,1504.6000000001147,731
SLIDING,1505.0000000001148,685
TUMBLING,1505.0,705
SLIDING,1505.600000000115,690
SLIDING,1506.000000000115,695
SLIDING,1506.6000000001152,704
SLIDING,1507.0000000001153,699
SLIDING,1507.6000000001154,696
SLIDING,1508.0000000001155,700
SLIDING,1508.6000000001156,696
SLIDING,1509.0000000001157,688
SLIDING,1509.6000000001159,681
TUMBLING,1510.0,706
SLIDING,1510.000000000116,692
SLIDING,1510.600000000116,783
SLIDING,1511.0000000001162,829
SLIDING,1511.6000000001163,881
SLIDING,1512.0000000001164,886
SLIDING,1512.6000000001166,896
SLIDING,1513.0000000001166,888
SLIDING,1513.6000000001168,867
SLIDING,1514.0000000001169,827
SLIDING,1514.600000000117,745
TUMBLING,1515.0,731
SLIDING,1515.000000000117,709
SLIDING,1515.6000000001172,698
SLIDING,1516.0000000001173,696
SLIDING,1516.6000000001175,692
SLIDING,1517.0000000001176,699
SLIDING,1517.6000000001177,694
SLIDING,1518.0000000001178,695
SLIDING,1518.600000000118,694
SLIDING,1519.000000000118,699
SLIDING,1519.6000000001181,696
TUMBLING,1520.0,718
SLIDING,1520.0000000001182,704
SLIDING,1520.6000000001184,799
SLIDING,1521.0000000001185,843
SLIDING,1521.6000000001186,892
SLIDING,1522.0000000001187,898
SLIDING,1522.6000000001188,911
SLIDING,1523.000000000119,889
SLIDING,1523.600000000119,853
SLIDING,1524.0000000001191,811
SLIDING,1524.6000000001193,723
TUMBLING,1525.0,717
SLIDING,1525.0000000001194,705
SLIDING,1525.6000000001195,705
SLIDING,1526.0000000001196,711
SLIDING,1526.6000000001197,710
SLIDING,1527.0000000001198,719
SLIDING,1527.60000000012,716
SLIDING,1528.00000000012,708
SLIDING,1528.6000000001202,694
SLIDING,1529.0000000001203,707
SLIDING,1529.6000000001204,698
TUMBLING,1530.0,720
SLIDING,1530.0000000001205,704
SLIDING,1530.6000000001206,796
SLIDING,1531.0000000001207,839
SLIDING,1531.6000000001209,882
SLIDING,1532.000000000121,903
SLIDING,1532.600000000121,913
SLIDING,1533.0000000001212,910
SLIDING,1533.6000000001213,856
SLIDING,1534.0000000001214,819
SLIDING,1534.6000000001216,736
TUMBLING,1535.0,715
SLIDING,1535.0000000001216,702
SLIDING,1535.6000000001218,696
SLIDING,1536.0000000001219,698
SLIDING,1536.600000000122,699
SLIDING,1537.000000000122,696
SLIDING,1537.6000000001222,693
SLIDING,1538.0000000001223,702
SLIDING,1538.6000000001225,700
SLIDING,1539.0000000001226,709
SLIDING,1539.6000000001227,704
TUMBLING,1540.0,714
SLIDING,1540.0000000001228,702
SLIDING,1540.600000000123,791
SLIDING,1541.000000000123,833
SLIDING,1541.6000000001231,869
SLIDING,1542.0000000001232,883
SLIDING,1542.6000000001234,889
SLIDING,1543.0000000001235,875
SLIDING,1543.6000000001236,836
SLIDING,1544.0000000001237,797
SLIDING,1544.6000000001238,718
SLIDING,1545.000000000124,679
TUMBLING,1545.0,693
SLIDING,1545.600000000124,689
SLIDING,1546.0000000001241,699
SLIDING,1546.6000000001243,709
SLIDING,1547.0000000001244,717
SLIDING,1547.8000000001246,139
SLIDING,1548.2000000001246,223
SLIDING,1548.8000000001248,338
SLIDING,1549.2000000001249,404
SLIDING,1549.800000000125,489
SLIDING,1550.200000000125,567
TUMBLING,1552.2000000001244,947
SLIDING,1550.8000000001252,701
SLIDING,1551.2000000001253,779
SLIDING,1551.8000000001255,881
SLIDING,1552.2000000001256,920
SLIDING,1552.8000000001257,908
SLIDING,1553.2000000001258,888
SLIDING,1553.800000000126,834
SLIDING,1554.200000000126,773
SLIDING,1554.8000000001261,682
TUMBLING,1557.2000000001244,711
SLIDING,1555.2000000001262,679
SLIDING,1555.8000000001264,678
SLIDING,1556.2000000001265,686
SLIDING,1556.8000000001266,692
SLIDING,1557.2000000001267,700
SLIDING,1557.8000000001268,698
SLIDING,1558.200000000127,696
SLIDING,1558.800000000127,711
TUMBLING,1562.2000000001244,945
SLIDING,1559.2000000001271,702
SLIDING,1559.8000000001273,711
SLIDING,1560.2000000001274,739
SLIDING,1560.8000000001275,826
SLIDING,1561.2000000001276,854
SLIDING,1561.8000000001277,900
TUMBLING,1567.2000000001244,718
SLIDING,1562.2000000001278,918
SLIDING,1562.800000000128,917
SLIDING,1563.200000000128,910
SLIDING,1563.8000000001282,858
SLIDING,1564.2000000001283,805
SLIDING,1564.8000000001284,710
SLIDING,1565.2000000001285,709
SLIDING,1565.8000000001286,706
SLIDING,1566.2000000001287,712
SLIDING,1566.8000000001289,709
TUMBLING,1572.2000000001244,924
SLIDING,1567.200000000129,701
SLIDING,1567.800000000129,694
SLIDING,1568.2000000001292,694
SLIDING,1568.8000000001293,694
SLIDING,1569.2000000001294,691
SLIDING,1569.8000000001296,705
SLIDING,1570.2000000001296,739
SLIDING,1570.8000000001298,819
SLIDING,1571.2000000001299,862
SLIDING,1571.80000000013,892
TUMBLING,1577.2000000001244,722
SLIDING,1572.20000000013,898
SLIDING,1572.8000000001302,901
SLIDING,1573.2000000001303,885
SLIDING,1573.8000000001305,846
SLIDING,1574.2000000001306,793
SLIDING,1574.8000000001307,697
SLIDING,1575.2000000001308,694
SLIDING,1575.800000000131,691
SLIDING,1576.200000000131,684
SLIDING,1576.8000000001311,707
SLIDING,1577.2000000001312,709
SLIDING,1577.8000000001314,704
SLIDING,1578.2000000001315,708
SLIDING,1578.8000000001316,712
SLIDING,1579.2000000001317,713
SLIDING,1579.8000000001318,721
SLIDING,1580.200000000132,749
SLIDING,1580.800000000132,827
SLIDING,1581.2000000001321,864
SLIDING,1581.8000000001323,897
SLIDING,1171.800000000039,136
SLIDING,1172.2000000000392,213
SLIDING,1172.8000000000393,327
SLIDING,1173.2000000000394,392
SLIDING,1173.8000000000395,477
SLIDING,1174.2000000000396,524
SLIDING,1174.8000000000397,587
SLIDING,1175.2000000000398,631
SLIDING,1175.80000000004,677
SLIDING,1176.20000000004,693
SLIDING,1176.8000000000402,701
SLIDING,1177.2000000000403,699
SLIDING,1177.8000000000404,695
SLIDING,1178.2000000000405,699
SLIDING,1178.8000000000407,712
SLIDING,1179.2000000000407,711
SLIDING,1179.8000000000409,709
SLIDING,1180.200000000041,741
SLIDING,1180.800000000041,825
SLIDING,1181.2000000000412,859
SLIDING,1181.8000000000413,896
SLIDING,1182.2000000000414,915
SLIDING,1182.8000000000416,905
SLIDING,1183.2000000000417,886
SLIDING,1183.8000000000418,835
SLIDING,1184.2000000000419,791
SLIDING,1184.800000000042,704
SLIDING,1185.200000000042,705
SLIDING,1185.8000000000422,708
SLIDING,1186.2000000000423,710
SLIDING,1186.8000000000425,693
SLIDING,1187.2000000000426,696
SLIDING,1187.8000000000427,693
SLIDING,1188.2000000000428,693
SLIDING,1188.800000000043,709
SLIDING,1189.200000000043,708
SLIDING,1189.8000000000432,698
SLIDING,1190.2000000000432,734
SLIDING,1190.8000000000434,811
SLIDING,1191.2000000000435,844
SLIDING,1191.8000000000436,885
SLIDING,1192.2000000000437,881
SLIDING,1192.8000000000438,886
SLIDING,1193.200000000044,868
SLIDING,1193.800000000044,839
SLIDING,1194.2000000000442,797
SLIDING,1194.8000000000443,709
SLIDING,1195.2000000000444,706
SLIDING,1195.8000000000445,709
SLIDING,1196.2000000000446,711
SLIDING,1196.8000000000447,718
SLIDING,1197.2000000000448,722
SLIDING,1197.800000000045,706
SLIDING,1198.200000000045,706
SLIDING,1198.8000000000452,705
SLIDING,1199.2000000000453,715
SLIDING,1199.8000000000454,690
THRESHOLD,1000.2,97
THRESHOLD,1000.6000000000001,96
THRESHOLD,1001.0000000000002,96
SESSION,1000.6000000000001,143
SESSION,1001.0000000000002,222
SESSION,1001.6000000000004,320
SLIDING,1200.2000000000455,732
SLIDING,1200.8000000000457,810
SLIDING,1201.2000000000457,847
THRESHOLD,1001.4000000000003,95
THRESHOLD,1001.8000000000004,96
THRESHOLD,1002.2000000000005,97
THRESHOLD,1002.6000000000006,93
SESSION,1002.0000000000005,386
SESSION,1002.6000000000006,472
SESSION,1003.0000000000007,497
SLIDING,1201.8000000000459,882
SLIDING,1202.200000000046,882
SLIDING,1202.800000000046,902
SLIDING,1203.2000000000462,878
THRESHOLD,1003.0000000000007,95
THRESHOLD,1003.4000000000008,93
THRESHOLD,1003.8000000000009,98
THRESHOLD,1004.200000000001,98
THRESHOLD,1004.600000000001,95
SESSION,1003.6000000000008,503
SESSION,1004.0000000000009,502
SESSION,1004.600000000001,506
SESSION,1005.0000000000011,505
THRESHOLD,1005.0000000000011,96
THRESHOLD,1005.4000000000012,97
THRESHOLD,1005.8000000000013,92
THRESHOLD,1006.2000000000014,89
THRESHOLD,1006.6000000000015,94
THRESHOLD,1007.0000000000016,96
SESSION,1005.6000000000013,512
SESSION,1006.0000000000014,500
SESSION,1006.6000000000015,495
SESSION,1007.0000000000016,491
SESSION,1007.6000000000017,480
SLIDING,1203.8000000000463,833
SLIDING,1204.2000000000464,779
THRESHOLD,1007.4000000000017,95
THRESHOLD,1007.8000000000018,94
THRESHOLD,1008.2000000000019,94
THRESHOLD,1008.600000000002,94
SESSION,1008.0000000000018,486
SESSION,1008.600000000002,487
SESSION,1009.000000000002,496
SESSION,1009.6000000000022,489
SESSION,1010.0000000000023,491
THRESHOLD,1009.000000000002,96
THRESHOLD,1009.4000000000021,97
THRESHOLD,1009.8000000000022,93
THRESHOLD,1010.2000000000023,99
SESSION,1010.6000000000024,554
SESSION,1011.0000000000025,570
SESSION,1011.6000000000026,580
THRESHOLD,1010.6000000000024,95
THRESHOLD,1011.0000000000025,95
THRESHOLD,1011.4000000000026,97
THRESHOLD,1011.8000000000027,98
THRESHOLD,1012.2000000000028,96
THRESHOLD,1012.6000000000029,95
THRESHOLD,1013.000000000003,94
THRESHOLD,1013.400000000003,98
SESSION,1012.0000000000027,573
SESSION,1012.6000000000029,528
SESSION,1013.000000000003,502
THRESHOLD,1013.8000000000031,95
THRESHOLD,1014.2000000000032,94
THRESHOLD,1014.6000000000033,92
THRESHOLD,1015.0000000000034,96
THRESHOLD,1015.4000000000035,92
SESSION,1013.6000000000031,504
SESSION,1014.0000000000032,506
SESSION,1014.6000000000033,506
THRESHOLD,1015.8000000000036,95
THRESHOLD,1016.2000000000037,97
THRESHOLD,1016.6000000000038,96
THRESHOLD,1017.0000000000039,93
SESSION,1015.0000000000034,516
SESSION,1015.6000000000035,516
SESSION,1016.0000000000036,514
SESSION,1016.6000000000038,510
THRESHOLD,1017.400000000004,96
THRESHOLD,1017.800000000004,96
THRESHOLD,1018.2000000000041,96
THRESHOLD,1018.6000000000042,97
THRESHOLD,1019.0000000000043,95
SESSION,1017.0000000000039,501
SESSION,1017.600000000004,514
SESSION,1018.0000000000041,519
SESSION,1018.6000000000042,530
THRESHOLD,1019.4000000000044,97
THRESHOLD,1019.8000000000045,95
THRESHOLD,1020.2000000000046,93
THRESHOLD,1020.6000000000047,96
THRESHOLD,1021.0000000000048,94
SESSION,1019.0000000000043,521
SESSION,1019.6000000000045,512
SESSION,1020.0000000000045,510
THRESHOLD,1021.4000000000049,94
THRESHOLD,1021.800000000005,96
THRESHOLD,1022.200000000005,95
THRESHOLD,1022.6000000000051,94
THRESHOLD,1023.0000000000052,96
THRESHOLD,1023.4000000000053,95
THRESHOLD,1023.8000000000054,96
THRESHOLD,1024.2000000000055,97
THRESHOLD,1024.6000000000056,98
SESSION,1020.6000000000047,572
SESSION,1021.0000000000048,590
SESSION,1021.6000000000049,587
SESSION,1022.000000000005,574
SESSION,1022.6000000000051,519
SESSION,1023.0000000000052,498
SESSION,1023.6000000000054,508
SESSION,1024.0000000000055,522
SESSION,1024.6000000000056,513
SESSION,1025.0000000000057,508
THRESHOLD,1025.0000000000057,93
THRESHOLD,1025.4000000000058,95
THRESHOLD,1025.8000000000059,96
THRESHOLD,1026.200000000006,96
SESSION,1025.6000000000058,494
SESSION,1026.000000000006,498
SESSION,1026.600000000006,499
THRESHOLD,1026.600000000006,93
THRESHOLD,1027.0000000000061,97
THRESHOLD,1027.4000000000062,94
THRESHOLD,1027.8000000000063,93
THRESHOLD,1028.2000000000064,96
THRESHOLD,1028.6000000000065,95
THRESHOLD,1029.0000000000066,96
THRESHOLD,1029.4000000000067,97
THRESHOLD,1029.8000000000068,97
THRESHOLD,1030.2000000000069,90
THRESHOLD,1030.600000000007,95
SESSION,1027.0000000000061,504
SESSION,1027.6000000000063,499
SESSION,1028.0000000000064,502
THRESHOLD,1031.000000000007,96
THRESHOLD,1031.4000000000071,92
THRESHOLD,1031.8000000000072,95
THRESHOLD,1032.2000000000073,95
THRESHOLD,1032.6000000000074,93
THRESHOLD,1033.0000000000075,96
SESSION,1028.6000000000065,501
SESSION,1029.0000000000066,497
SESSION,1029.6000000000067,501
THRESHOLD,1033.4000000000076,92
THRESHOLD,1033.8000000000077,91
THRESHOLD,1034.2000000000078,94
THRESHOLD,1034.6000000000079,96
THRESHOLD,1035.000000000008,97
THRESHOLD,1035.400000000008,98
SESSION,1030.0000000000068,507
SESSION,1030.600000000007,570
SESSION,1031.000000000007,595
SESSION,1031.6000000000072,592
SESSION,1032.0000000000073,570
SESSION,1032.6000000000074,515
SESSION,1033.0000000000075,492
SESSION,1033.6000000000076,496
THRESHOLD,1035.8000000000081,95
THRESHOLD,1036.2000000000082,96
THRESHOLD,1036.6000000000083,94
THRESHOLD,1037.0000000000084,96
THRESHOLD,1037.4000000000085,94
THRESHOLD,1037.8000000000086,94
THRESHOLD,1038.2000000000087,96
THRESHOLD,1038.6000000000088,99
THRESHOLD,1039.0000000000089,92
THRESHOLD,1039.400000000009,95
THRESHOLD,1039.800000000009,93
THRESHOLD,1040.2000000000091,97
SESSION,1034.0000000000077,497
SESSION,1034.6000000000079,499
SESSION,1035.000000000008,500
THRESHOLD,1040.6000000000092,93
THRESHOLD,1041.0000000000093,95
THRESHOLD,1041.4000000000094,96
THRESHOLD,1041.8000000000095,92
THRESHOLD,1042.2000000000096,94
SESSION,1035.600000000008,502
SESSION,1036.0000000000082,492
SESSION,1036.6000000000083,504
SESSION,1037.0000000000084,504
SESSION,1037.6000000000085,499
SESSION,1038.0000000000086,500
THRESHOLD,1042.6000000000097,96
THRESHOLD,1043.0000000000098,96
THRESHOLD,1043.4000000000099,97
THRESHOLD,1043.80000000001,95
THRESHOLD,1044.20000000001,96
THRESHOLD,1044.6000000000101,94
THRESHOLD,1045.0000000000102,98
SESSION,1038.6000000000088,497
SESSION,1039.0000000000089,504
SESSION,1039.600000000009,510
SESSION,1040.000000000009,504
THRESHOLD,1045.4000000000103,94
THRESHOLD,1045.8000000000104,95
THRESHOLD,1046.2000000000105,94
THRESHOLD,1046.6000000000106,96
THRESHOLD,1047.0000000000107,96
THRESHOLD,1047.4000000000108,92
THRESHOLD,1047.8000000000109,98
SESSION,1040.6000000000092,562
SESSION,1041.0000000000093,582
SESSION,1041.6000000000095,592
SESSION,1042.0000000000095,585
THRESHOLD,1048.200000000011,94
THRESHOLD,1048.600000000011,97
THRESHOLD,1049.0000000000111,95
THRESHOLD,1049.4000000000112,93
SESSION,1042.6000000000097,534
SESSION,1043.0000000000098,511
SESSION,1043.60000000001,501
THRESHOLD,1049.8000000000113,93
THRESHOLD,1050.2000000000114,95
THRESHOLD,1050.6000000000115,95
THRESHOLD,1051.0000000000116,93
THRESHOLD,1051.4000000000117,95
THRESHOLD,1051.8000000000118,97
SESSION,1044.00000000001,509
SESSION,1044.6000000000101,513
SESSION,1045.0000000000102,516
SESSION,1045.6000000000104,510
SESSION,1046.0000000000105,507
THRESHOLD,1052.2000000000119,94
THRESHOLD,1052.600000000012,90
THRESHOLD,1053.000000000012,96
THRESHOLD,1053.4000000000121,93
THRESHOLD,1053.8000000000122,94
SESSION,1046.6000000000106,492
SESSION,1047.0000000000107,492
SESSION,1047.6000000000108,500
SESSION,1048.000000000011,501
THRESHOLD,1054.2000000000123,96
THRESHOLD,1054.6000000000124,98
THRESHOLD,1055.0000000000125,91
THRESHOLD,1055.4000000000126,96
THRESHOLD,1055.8000000000127,95
THRESHOLD,1056.2000000000128,98
THRESHOLD,1056.6000000000129,95
THRESHOLD,1057.000000000013,95
THRESHOLD,1057.400000000013,97
THRESHOLD,1057.8000000000131,93
THRESHOLD,1058.2000000000132,94
SESSION,1048.600000000011,508
SESSION,1049.0000000000111,513
SESSION,1049.6000000000113,516
SESSION,1050.0000000000114,508
THRESHOLD,1058.6000000000133,96
THRESHOLD,1059.0000000000134,96
THRESHOLD,1059.4000000000135,97
THRESHOLD,1059.8000000000136,96
THRESHOLD,1060.2000000000137,98
SESSION,1050.6000000000115,558
SESSION,1051.0000000000116,583
SESSION,1051.6000000000117,594
SESSION,1052.0000000000118,586
SESSION,1052.600000000012,535
THRESHOLD,1060.6000000000138,95
THRESHOLD,1061.0000000000139,97
THRESHOLD,1061.400000000014,91
THRESHOLD,1061.800000000014,93
THRESHOLD,1062.2000000000141,93
SESSION,1053.000000000012,510
SESSION,1053.6000000000122,505
SESSION,1054.0000000000123,504
SESSION,1054.6000000000124,502
SESSION,1055.0000000000125,504
SESSION,1055.6000000000126,499
THRESHOLD,1062.6000000000142,94
THRESHOLD,1063.0000000000143,95
THRESHOLD,1063.4000000000144,98
THRESHOLD,1063.8000000000145,96
THRESHOLD,1064.2000000000146,96
THRESHOLD,1064.6000000000147,95
THRESHOLD,1065.0000000000148,94
SESSION,1056.0000000000127,504
SESSION,1056.6000000000129,507
SESSION,1057.000000000013,509
SESSION,1057.600000000013,515
THRESHOLD,1065.4000000000149,96
THRESHOLD,1065.800000000015,94
THRESHOLD,1066.200000000015,94
THRESHOLD,1066.6000000000151,94
THRESHOLD,1067.0000000000152,94
SESSION,1058.0000000000132,506
SESSION,1058.6000000000133,502
SESSION,1059.0000000000134,496
SESSION,1059.6000000000136,499
THRESHOLD,1067.4000000000153,96
THRESHOLD,1067.8000000000154,100
THRESHOLD,1068.2000000000155,94
THRESHOLD,1068.6000000000156,95
SESSION,1060.0000000000136,500
SESSION,1060.6000000000138,575
SESSION,1061.0000000000139,598
SESSION,1061.600000000014,589
THRESHOLD,1069.0000000000157,94
THRESHOLD,1069.4000000000158,95
THRESHOLD,1069.8000000000159,94
THRESHOLD,1070.200000000016,93
THRESHOLD,1070.600000000016,96
THRESHOLD,1071.0000000000161,97
THRESHOLD,1071.4000000000162,90
THRESHOLD,1071.8000000000163,96
SESSION,1062.000000000014,577
SESSION,1062.6000000000142,532
SESSION,1063.0000000000143,494
SESSION,1063.6000000000145,490
THRESHOLD,1072.2000000000164,99
THRESHOLD,1072.6000000000165,92
THRESHOLD,1073.0000000000166,95
THRESHOLD,1073.4000000000167,95
THRESHOLD,1073.8000000000168,95
THRESHOLD,1074.2000000000169,93
SESSION,1064.0000000000146,497
SESSION,1064.6000000000147,501
SESSION,1065.0000000000148,506
SESSION,1065.600000000015,508
SESSION,1066.000000000015,508
SESSION,1066.6000000000151,495
